Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
APB_Chubb_E,ALB,888,QUPR,Quercus prinoides,2,0,0
APB_Chubb_E,ALB,888,BELE,Betula lenta,2,0,0
APB_Chubb_E,ALB,888,QUIL,Quercus ilicifolia,1,0,0
APB_Chubb_E,ALB,887,BELE,Betula lenta,3,0,0
APB_Chubb_E,ALB,887,PRSE,Prunus serotina,1,0,0
APB_Chubb_E,ALB,887,ACRU,Acer rubrum,9,8,0
APB_Chubb_E,ALB,887,FRAM,Fraxinus americana,1,1,0
APB_Chubb_E,ALB,887,QUIL,Quercus ilicifolia,1,0,0
APB_Chubb_E,ALB,887,QUCO,Quercus coccinea,1,0,0
APB_Chubb_E,ALB,886,QUCO,Quercus coccinea,3,0,0
APB_Chubb_E,ALB,886,BELE,Betula lenta,9,0,0
APB_Chubb_E,ALB,886,PRSE,Prunus serotina,3,0,0
APB_Chubb_E,ALB,886,ACRU,Acer rubrum,1,0,0
APB_Chubb_E,ALB,886,AMSP,Amelanchier spp.,3,0,0
APB_Chubb_E,ALB,886,PODE,Populus deltoides,1,0,0
APB_Chubb_E,ALB,885,QUCO,Quercus coccinea,2,0,0
APB_Chubb_E,ALB,885,BELE,Betula lenta,2,0,0
APB_Chubb_E,ALB,885,AMSP,Amelanchier spp.,1,0,0
APB_Chubb_E,ALB,885,QUPR,Quercus prinoides,2,0,0
APB_Chubb_E,ALB,884,BELE,Betula lenta,8,0,0
APB_Chubb_E,ALB,884,QUCO,Quercus coccinea,13,0,0
APB_Chubb_E,ALB,884,ACRU,Acer rubrum,2,0,0
APB_Chubb_E,ALB,883,QUPR,Quercus prinoides,11,0,0
APB_Chubb_E,ALB,883,QUCO,Quercus coccinea,11,0,8
APB_Chubb_E,ALB,883,ACRU,Acer rubrum,17,6,0
APB_Chubb_E,ALB,883,AMSP,Amelanchier spp.,5,0,0
APB_Chubb_E,ALB,883,SAAL,Sassafras albidum,2,1,0
APB_Chubb_E,ALB,883,PRSE,Prunus serotina,2,0,0
APB_Chubb_E,ALB,882,QUPR,Quercus prinoides,2,0,0
APB_Chubb_E,ALB,881,QUIL,Quercus ilicifolia,14,0,0
APB_Chubb_E,ALB,881,ACRU,Acer rubrum,8,4,0
APB_Chubb_E,ALB,881,QUPR,Quercus prinoides,16,0,0
APB_Chubb_E,ALB,880,ACRU,Acer rubrum,7,0,0
APB_Chubb_E,ALB,880,QUPR,Quercus prinoides,16,0,0
APB_Chubb_E,ALB,880,QUIL,Quercus ilicifolia,16,0,0
APB_Chubb_E,ALB,879,ACRU,Acer rubrum,3,0,0
APB_Chubb_E,ALB,879,QUPR,Quercus prinoides,2,0,0
APB_Chubb_E,ALB,878,ACRU,Acer rubrum,13,1,5
APB_Chubb_E,ALB,878,QUIL,Quercus ilicifolia,11,0,0
APB_Chubb_E,ALB,878,QUCO,Quercus coccinea,3,0,0
APB_Chubb_E,ALB,878,QUPR,Quercus prinoides,8,0,0
APB_Chubb_E,ALB,878,BELE,Betula lenta,1,0,0
APB_Chubb_E,ALB,878,AMSP,Amelanchier spp.,5,3,1
APB_Chubb_E,ALB,877,QUPR,Quercus prinoides,12,0,0
APB_Chubb_E,ALB,877,ACRU,Acer rubrum,18,1,0
APB_Chubb_E,ALB,877,PRSE,Prunus serotina,2,0,0
APB_Chubb_E,ALB,877,QUIL,Quercus ilicifolia,10,0,0
APB_Chubb_E,ALB,877,QUCO,Quercus coccinea,2,0,0
APB_Chubb_E,ALB,877,SAAL,Sassafras albidum,1,0,0
APB_Chubb_E,ALB,877,AMSP,Amelanchier spp.,2,0,0
APB_Chubb_E,ALB,876,QUIL,Quercus ilicifolia,12,0,0
APB_Chubb_E,ALB,876,QUPR,Quercus prinoides,37,0,0
APB_Chubb_E,ALB,876,QUCO,Quercus coccinea,1,0,0
APB_Chubb_E,ALB,876,ACRU,Acer rubrum,3,3,0
APB_Chubb_E,ALB,876,AMSP,Amelanchier spp.,2,2,0
APB_Chubb_E,ALB,875,QUPR,Quercus prinoides,38,8,0
APB_Chubb_E,ALB,875,ROPS,Robinia pseudoacacia,1,0,0
APB_Chubb_E,ALB,875,PRSE,Prunus serotina,1,1,0
APB_Chubb_E,ALB,875,QUVE,Quercus velutina,2,2,0
APB_Chubb_E,ALB,875,POTR,Populus tremuloides,2,2,0
APB_Chubb_E,ALB,875,QUIL,Quercus ilicifolia,10,0,0
APB_Chubb_E,ALB,875,ACRU,Acer rubrum,1,1,0
APB_Chubb_E,ALB,875,QUCO,Quercus coccinea,1,0,0
APB_Chubb_E,ALB,874,PRSE,Prunus serotina,9,4,0
APB_Chubb_E,ALB,874,ACRU,Acer rubrum,9,9,0
APB_Chubb_E,ALB,874,QUIL,Quercus ilicifolia,3,0,0
APB_Chubb_E,ALB,874,BELE,Betula lenta,3,0,3
APB_Chubb_E,ALB,874,ROPS,Robinia pseudoacacia,1,0,0
APB_Chubb_E,ALB,874,QUCO,Quercus coccinea,1,0,0
APB_Chubb_E,ALB,873,QUIL,Quercus ilicifolia,8,0,0
APB_Chubb_E,ALB,873,PRSE,Prunus serotina,10,1,0
APB_Chubb_E,ALB,873,ACRU,Acer rubrum,9,1,0
APB_Chubb_E,ALB,873,QUCO,Quercus coccinea,3,0,0
APB_Chubb_E,ALB,873,QUPR,Quercus prinoides,11,0,0
APB_Chubb_E,ALB,873,ROPS,Robinia pseudoacacia,1,0,0
